timestamp,MW,kV,,
27-05-15 15:00,9.61,10.46,,
27-05-15 16:00,7.92,10.42,,
27-05-15 17:00,7.91,10.39,,
27-05-15 18:00,7.01,10.43,,
27-05-15 19:00,4.07,10.46,,
27-05-15 20:00,3.48,10.51,,
27-05-15 21:00,0.81,10.42,,
27-05-15 22:00,0.99,10.36,,
27-05-15 23:00,1.24,10.38,,
28-05-15 0:00,2.06,10.44,,
28-05-15 1:00,2.31,10.46,,
28-05-15 2:00,1.62,10.46,,
28-05-15 3:00,1.37,10.44,,
28-05-15 4:00,2,10.43,,
28-05-15 5:00,2.08,10.38,,
28-05-15 6:00,2.2,10.55,,
28-05-15 7:00,4.76,10.5,,
28-05-15 8:00,9.12,10.43,,
28-05-15 9:00,8.29,10.4,,
28-05-15 10:00,9.55,10.41,,
28-05-15 11:00,11.68,10.48,,
28-05-15 12:00,12.1,10.53,,
28-05-15 13:00,12.29,10.59,,
28-05-15 14:00,11.87,10.4,,
28-05-15 15:00,11.26,10.53,,
28-05-15 16:00,12.34,10.5,,
28-05-15 17:00,12.26,10.49,,
28-05-15 18:00,12.32,10.6,,
28-05-15 19:00,12.32,10.6,,
28-05-15 20:00,10.93,10.45,,
28-05-15 21:00,7.09,10.39,,
28-05-15 22:00,7.45,10.47,,
28-05-15 23:00,7.32,10.52,,
29-05-15 0:00,4.22,10.59,,
29-05-15 1:00,5.54,10.61,,
29-05-15 2:00,5.19,10.6,,
29-05-15 3:00,5.21,10.58,,
29-05-15 4:00,6.65,10.6,,
29-05-15 5:00,4.93,10.59,,
29-05-15 6:00,3.17,10.49,,
29-05-15 7:00,4.82,10.55,,
29-05-15 8:00,7.94,10.55,,
29-05-15 9:00,10.63,10.52,,
29-05-15 10:00,8.27,10.46,,
29-05-15 11:00,9.07,10.46,,
29-05-15 12:00,10.22,10.53,,
29-05-15 13:00,4.99,10.55,,
29-05-15 14:00,5.83,10.51,,
29-05-15 15:00,2.74,10.48,,
29-05-15 16:00,1.44,10.45,,
29-05-15 17:00,0.4,10.43,,
29-05-15 18:00,1.1,10.47,,
29-05-15 19:00,1.79,10.51,,
29-05-15 20:00,2.84,10.55,,
29-05-15 21:00,0.25,10.5,,
29-05-15 22:00,1.03,10.51,,
29-05-15 23:00,0.47,10.47,,
30-05-15 0:00,0.22,10.5,,
30-05-15 1:00,-0.14,10.53,,
30-05-15 2:00,0.06,10.49,,
30-05-15 3:00,0.85,10.47,,
30-05-15 4:00,0.93,10.46,,
30-05-15 5:00,3.12,10.51,,
30-05-15 6:00,2.49,10.43,,
30-05-15 7:00,5.82,10.39,,
30-05-15 8:00,9.45,10.48,,
30-05-15 9:00,10.6,10.46,,
30-05-15 10:00,12.3,10.59,,
30-05-15 11:00,12.07,10.57,,
30-05-15 12:00,12.1,10.5,,
30-05-15 13:00,12.49,10.45,,
30-05-15 14:00,12.36,10.5,,
30-05-15 15:00,12.41,10.51,,
30-05-15 16:00,12.55,10.47,,
30-05-15 17:00,12.59,10.54,,
30-05-15 18:00,12.48,10.56,,
30-05-15 19:00,12.33,10.56,,
30-05-15 20:00,10.37,10.4,,
30-05-15 21:00,8.31,10.44,,
30-05-15 22:00,11.17,10.4,,
30-05-15 23:00,9.56,10.44,,
31-05-15 0:00,10.6,10.43,,
31-05-15 1:00,12.24,10.5,,
31-05-15 2:00,12.28,10.53,,
31-05-15 3:00,12.08,10.56,,
31-05-15 4:00,11.82,10.6,,
31-05-15 5:00,10.73,10.62,,
31-05-15 6:00,10.51,10.5,,
31-05-15 7:00,9.85,10.48,,
31-05-15 8:00,9.33,10.47,,
31-05-15 9:00,8.84,10.44,,
31-05-15 10:00,7.53,10.42,,
31-05-15 11:00,6.91,10.4,,
31-05-15 12:00,8.07,10.37,,
31-05-15 13:00,8,10.37,,
31-05-15 14:00,6.19,10.47,,
31-05-15 15:00,5.92,10.56,,
31-05-15 16:00,5.65,10.54,,
31-05-15 17:00,8.44,10.55,,
31-05-15 18:00,5.13,10.56,,
31-05-15 19:00,6.69,10.56,,
31-05-15 20:00,8.36,10.53,,
31-05-15 21:00,5.95,10.51,,
31-05-15 22:00,8.48,10.52,,
31-05-15 23:00,10.41,10.48,,
01-06-15 0:00,11.73,10.47,,
01-06-15 1:00,11.03,10.51,,
01-06-15 2:00,9.8,10.52,,
01-06-15 3:00,11.41,10.49,,
01-06-15 4:00,10.78,10.54,,
01-06-15 5:00,11.91,10.52,,
01-06-15 6:00,11.73,10.5,,
01-06-15 7:00,12.14,10.49,,
01-06-15 8:00,12.53,10.41,,
01-06-15 9:00,12.64,10.43,,
01-06-15 10:00,12.78,10.49,,
01-06-15 11:00,12.56,10.48,,
01-06-15 12:00,12.39,10.52,,
01-06-15 13:00,12.54,10.49,,
01-06-15 14:00,12.09,10.55,,
01-06-15 15:00,12.27,10.58,,
01-06-15 16:00,12.1,10.44,,
01-06-15 17:00,11.47,10.51,,
01-06-15 18:00,10.55,10.6,,
01-06-15 19:00,7.93,10.53,,
01-06-15 20:00,5.83,10.41,,
01-06-15 21:00,2.54,10.4,,
01-06-15 22:00,3.94,10.42,,
01-06-15 23:00,3.5,10.36,,
02-06-15 0:00,3.38,10.36,,
02-06-15 1:00,3.01,10.35,,
02-06-15 2:00,3.9,10.49,,
02-06-15 3:00,5.73,10.49,,
02-06-15 4:00,7.61,10.5,,
02-06-15 5:00,4.44,10.5,,
02-06-15 6:00,5.92,10.46,,
02-06-15 7:00,6.76,10.41,,
02-06-15 8:00,8.53,10.43,,
02-06-15 9:00,9.72,10.41,,
02-06-15 10:00,10.22,10.56,,
02-06-15 11:00,10.84,10.58,,
02-06-15 12:00,12.71,10.57,,
02-06-15 13:00,12.02,10.6,,
02-06-15 14:00,12.26,10.6,,
02-06-15 15:00,11.16,10.55,,
02-06-15 16:00,11.22,10.53,,
02-06-15 17:00,9.3,10.49,,
02-06-15 18:00,4.69,10.54,,
02-06-15 19:00,3.57,10.54,,
02-06-15 20:00,9.01,10.48,,
02-06-15 21:00,10.01,10.45,,
02-06-15 22:00,9.8,10.5,,
02-06-15 23:00,10.74,10.48,,
03-06-15 0:00,11.36,10.46,,
03-06-15 1:00,12.64,10.46,,
03-06-15 2:00,12.64,10.5,,
03-06-15 3:00,12.65,10.46,,
03-06-15 4:00,12.59,10.46,,
03-06-15 5:00,12.65,10.49,,
03-06-15 6:00,12.67,10.39,,
03-06-15 7:00,12.6,10.46,,
03-06-15 8:00,12.61,10.43,,
03-06-15 9:00,12.76,10.45,,
03-06-15 10:00,13.12,10.48,,
03-06-15 11:00,14.02,10.56,,
03-06-15 12:00,13.95,10.48,,
03-06-15 13:00,13.31,10.55,,
03-06-15 14:00,13.07,10.56,,
03-06-15 15:00,13.77,10.57,,
03-06-15 16:00,13.17,10.6,,
03-06-15 17:00,12.75,10.58,,
03-06-15 18:00,12.59,10.51,,
03-06-15 19:00,12.55,10.52,,
03-06-15 20:00,12.55,10.56,,
03-06-15 21:00,10.95,10.49,,
03-06-15 22:00,10.18,10.58,,
03-06-15 23:00,10.43,10.57,,
04-06-15 0:00,8.84,10.62,,
04-06-15 1:00,8.5,10.6,,
04-06-15 2:00,7.16,10.49,,
04-06-15 3:00,5.95,10.49,,
04-06-15 4:00,5.75,10.49,,
04-06-15 5:00,3.24,10.45,,
04-06-15 6:00,1.94,10.45,,
04-06-15 7:00,2.75,10.62,,
04-06-15 8:00,3.49,10.63,,
04-06-15 9:00,3.5,10.5,,
04-06-15 10:00,4.29,10.44,,
04-06-15 11:00,4.72,10.46,,
04-06-15 12:00,5.22,10.51,,
04-06-15 13:00,6.17,10.5,,
04-06-15 14:00,6.64,10.45,,
04-06-15 15:00,6.56,10.42,,
04-06-15 16:00,6.01,10.44,,
04-06-15 17:00,4.7,10.44,,
04-06-15 18:00,3.01,10.44,,
04-06-15 19:00,1.74,10.46,,
04-06-15 20:00,1.05,10.47,,
04-06-15 21:00,0.78,10.48,,
04-06-15 22:00,0.32,10.5,,
04-06-15 23:00,-0.1,10.47,,
05-06-15 0:00,0.33,10.51,,
05-06-15 1:00,0.12,10.52,,
05-06-15 2:00,-0.07,10.55,,
05-06-15 3:00,-0.15,10.57,,
05-06-15 4:00,-0.13,10.49,,
05-06-15 5:00,-0.08,10.41,,
05-06-15 6:00,0.34,10.36,,
05-06-15 7:00,0.99,10.45,,
05-06-15 8:00,1.05,10.49,,
05-06-15 9:00,1.83,10.5,,
05-06-15 10:00,2.92,10.52,,
05-06-15 11:00,3.56,10.52,,
05-06-15 12:00,3.69,10.53,,
05-06-15 13:00,4.99,10.49,,
05-06-15 14:00,5.36,10.49,,
05-06-15 15:00,4.39,10.51,,
05-06-15 16:00,4.53,10.51,,
05-06-15 17:00,6.7,10.48,,
05-06-15 18:00,8.63,10.39,,
05-06-15 19:00,6.79,10.47,,
05-06-15 20:00,6.86,10.51,,
05-06-15 21:00,7.13,10.56,,
05-06-15 22:00,3.29,10.5,,
05-06-15 23:00,5.97,10.5,,
06-06-15 0:00,8.5,10.49,,
06-06-15 1:00,7.81,10.54,,
06-06-15 2:00,1.93,10.51,,
06-06-15 3:00,1.67,10.51,,
06-06-15 4:00,3.11,10.51,,
06-06-15 5:00,5.03,10.54,,
06-06-15 6:00,2.63,10.49,,
06-06-15 7:00,2.34,10.49,,
06-06-15 8:00,4.46,10.62,,
06-06-15 9:00,8.04,10.61,,
06-06-15 10:00,5.16,10.59,,
06-06-15 11:00,5.9,10.59,,
06-06-15 12:00,9.5,10.5,,
06-06-15 13:00,10.3,10.51,,
06-06-15 14:00,11.45,10.44,,
06-06-15 15:00,11.51,10.6,,
06-06-15 16:00,12.28,10.54,,
06-06-15 17:00,12.62,10.51,,
06-06-15 18:00,12.36,10.55,,
06-06-15 19:00,11.67,10.52,,
06-06-15 20:00,9.35,10.44,,
06-06-15 21:00,7.55,10.47,,
06-06-15 22:00,11.19,10.4,,
06-06-15 23:00,11.59,10.37,,
07-06-15 0:00,11.08,10.37,,
07-06-15 1:00,11.51,10.38,,
07-06-15 2:00,12.05,10.36,,
07-06-15 3:00,12.19,10.49,,
07-06-15 4:00,11.9,10.52,,
07-06-15 5:00,10.95,10.58,,
07-06-15 6:00,12.15,10.44,,
07-06-15 7:00,12.78,10.5,,
07-06-15 8:00,12.51,10.53,,
07-06-15 9:00,12.24,10.53,,
07-06-15 10:00,12.09,10.56,,
07-06-15 11:00,11.76,10.61,,
07-06-15 12:00,11.62,10.65,,
07-06-15 13:00,11.72,10.65,,
07-06-15 14:00,12.05,10.59,,
07-06-15 15:00,11.56,10.61,,
07-06-15 16:00,11.47,10.57,,
07-06-15 17:00,11.58,10.47,,
07-06-15 18:00,11.1,10.4,,
07-06-15 19:00,10.15,10.4,,
07-06-15 20:00,8.11,10.47,,
07-06-15 21:00,7.87,10.49,,
07-06-15 22:00,6.76,10.45,,
07-06-15 23:00,6.52,10.44,,
08-06-15 0:00,5.64,10.45,,
08-06-15 1:00,5.91,10.46,,
08-06-15 2:00,5.69,10.47,,
08-06-15 3:00,6.37,10.45,,
08-06-15 4:00,7.37,10.43,,
08-06-15 5:00,6.44,10.4,,
08-06-15 6:00,6.22,10.4,,
08-06-15 7:00,5.69,10.5,,
08-06-15 8:00,8.02,10.45,,
08-06-15 9:00,5.1,10.52,,
08-06-15 10:00,5.19,10.58,,
08-06-15 11:00,3.63,10.58,,
08-06-15 12:00,5.69,10.44,,
08-06-15 13:00,4.31,10.41,,
08-06-15 14:00,3.17,10.43,,
08-06-15 15:00,3,10.51,,
08-06-15 16:00,3.1,10.54,,
08-06-15 17:00,4.24,10.54,,
08-06-15 18:00,4.56,10.5,,
08-06-15 19:00,2.61,10.42,,
08-06-15 20:00,1.39,10.44,,
08-06-15 21:00,0.5,10.45,,
08-06-15 22:00,0.44,10.49,,
08-06-15 23:00,0,10.62,,
09-06-15 0:00,-0.13,10.48,,
09-06-15 1:00,-0.13,10.5,,
09-06-15 2:00,-0.13,10.45,,
09-06-15 3:00,-0.13,10.44,,
09-06-15 4:00,-0.12,10.44,,
09-06-15 5:00,-0.13,10.42,,
09-06-15 6:00,-0.13,10.45,,
09-06-15 7:00,-0.12,10.5,,
09-06-15 8:00,-0.12,10.54,,
09-06-15 9:00,-0.12,10.56,,
09-06-15 10:00,0.02,10.5,,
09-06-15 11:00,0.13,10.43,,
09-06-15 12:00,0.07,10.36,,
09-06-15 13:00,-0.05,10.49,,
09-06-15 14:00,0.4,10.57,,
09-06-15 15:00,0.29,10.58,,
09-06-15 16:00,-0.16,10.47,,
09-06-15 17:00,0.8,10.5,,
09-06-15 18:00,1.15,10.52,,
09-06-15 19:00,1.29,10.53,,
09-06-15 20:00,0.73,10.53,,
09-06-15 21:00,0.02,10.55,,
09-06-15 22:00,0.36,10.58,,
09-06-15 23:00,0.94,10.48,,
10-06-15 0:00,1.47,10.47,,
10-06-15 1:00,0.76,10.5,,
10-06-15 2:00,0.99,10.48,,
10-06-15 3:00,2.13,10.48,,
10-06-15 4:00,4.1,10.47,,
10-06-15 5:00,5.2,10.42,,
10-06-15 6:00,5.06,10.43,,
10-06-15 7:00,6.51,10.52,,
10-06-15 8:00,6.28,10.46,,
10-06-15 9:00,7.3,10.47,,
10-06-15 10:00,7.31,10.45,,
10-06-15 11:00,8.69,10.45,,
10-06-15 12:00,9.21,10.43,,
10-06-15 13:00,10.38,10.39,,
10-06-15 14:00,10.69,10.4,,
10-06-15 15:00,10.89,10.41,,
10-06-15 16:00,11.38,10.37,,
10-06-15 17:00,12.15,10.38,,
10-06-15 18:00,11.23,10.41,,
10-06-15 19:00,11.35,10.44,,
10-06-15 20:00,9.78,10.56,,
10-06-15 21:00,6.57,10.63,,
10-06-15 22:00,6.46,10.6,,
10-06-15 23:00,10.08,10.57,,
11-06-15 0:00,9.89,10.55,,
11-06-15 1:00,9.6,10.6,,
11-06-15 2:00,5.9,10.63,,
11-06-15 3:00,6.63,10.61,,
11-06-15 4:00,5.57,10.64,,
11-06-15 5:00,5.11,10.64,,
11-06-15 6:00,5.63,10.51,,
11-06-15 7:00,5.41,10.54,,
11-06-15 8:00,5.17,10.54,,
11-06-15 9:00,5.65,10.6,,
11-06-15 10:00,5.8,10.58,,
11-06-15 11:00,4.3,10.57,,
11-06-15 12:00,3.95,10.61,,
11-06-15 13:00,5.96,10.59,,
11-06-15 14:00,5.39,10.63,,
11-06-15 15:00,4.82,10.56,,
11-06-15 16:00,4.24,10.52,,
11-06-15 17:00,4.13,10.51,,
11-06-15 18:00,4.2,10.55,,
11-06-15 19:00,4.7,10.43,,
11-06-15 20:00,2.62,10.42,,
11-06-15 21:00,2.88,10.43,,
11-06-15 22:00,2.21,10.38,,
11-06-15 23:00,1.99,10.4,,
12-06-15 0:00,1.46,10.41,,
12-06-15 1:00,1.4,10.41,,
12-06-15 2:00,1.38,10.42,,
12-06-15 3:00,1.55,10.41,,
12-06-15 4:00,1.8,10.4,,
12-06-15 5:00,1.7,10.37,,
12-06-15 6:00,0.93,10.5,,
12-06-15 7:00,0.17,10.44,,
12-06-15 8:00,-0.07,10.63,,
12-06-15 9:00,0.26,10.49,,
12-06-15 10:00,0.07,10.46,,
12-06-15 11:00,0.19,10.5,,
12-06-15 12:00,0.28,10.41,,
12-06-15 13:00,-0.06,10.39,,
12-06-15 14:00,0.07,10.5,,
12-06-15 15:00,0.16,10.56,,
12-06-15 16:00,0.21,10.58,,
12-06-15 17:00,-0.06,10.57,,
12-06-15 18:00,-0.09,10.58,,
12-06-15 19:00,0.21,10.43,,
12-06-15 20:00,0.21,10.44,,
12-06-15 21:00,-0.04,10.46,,
12-06-15 22:00,0.02,10.45,,
12-06-15 23:00,-0.12,10.43,,
13-06-15 0:00,-0.13,10.38,,
13-06-15 1:00,-0.12,10.38,,
13-06-15 2:00,-0.12,10.41,,
13-06-15 3:00,-0.12,10.41,,
13-06-15 4:00,-0.01,10.43,,
13-06-15 5:00,-0.12,10.41,,
13-06-15 6:00,-0.12,10.37,,
13-06-15 7:00,-0.12,10.37,,
13-06-15 8:00,-0.13,10.47,,
13-06-15 9:00,-0.13,10.5,,
13-06-15 10:00,-0.07,10.47,,
13-06-15 11:00,-0.13,10.49,,
13-06-15 12:00,-0.09,10.52,,
13-06-15 13:00,-0.12,10.54,,
13-06-15 14:00,-0.1,10.55,,
13-06-15 15:00,0.3,10.62,,
13-06-15 16:00,0.57,10.58,,
13-06-15 17:00,1.32,10.56,,
13-06-15 18:00,2.32,10.57,,
13-06-15 19:00,1.95,10.58,,
13-06-15 20:00,1.92,10.59,,
13-06-15 21:00,1.63,10.59,,
13-06-15 22:00,0.26,10.57,,
13-06-15 23:00,0.39,10.62,,
14-06-15 0:00,1.08,10.61,,
14-06-15 1:00,2.69,10.65,,
14-06-15 2:00,5.63,10.65,,
14-06-15 3:00,5.96,10.63,,
14-06-15 4:00,7.83,10.61,,
14-06-15 5:00,8.31,10.56,,
14-06-15 6:00,9.45,10.5,,
14-06-15 7:00,11.5,10.5,,
14-06-15 8:00,11.62,10.47,,
14-06-15 9:00,12.34,10.41,,
14-06-15 10:00,12.03,10.44,,
14-06-15 11:00,12.27,10.44,,
14-06-15 12:00,12.07,10.45,,
14-06-15 13:00,12.31,10.4,,
14-06-15 14:00,12.49,10.46,,
14-06-15 15:00,12.62,10.54,,
14-06-15 16:00,12.62,10.51,,
14-06-15 17:00,12.7,10.46,,
14-06-15 18:00,12.9,10.46,,
14-06-15 19:00,12.72,10.56,,
14-06-15 20:00,12.83,10.51,,
14-06-15 21:00,11.13,10.62,,
14-06-15 22:00,12.36,10.47,,
14-06-15 23:00,11.54,10.47,,
15-06-15 0:00,10.44,10.45,,
15-06-15 1:00,9.99,10.48,,
15-06-15 2:00,7.32,10.53,,
15-06-15 3:00,5.37,10.54,,
15-06-15 4:00,7,10.43,,
15-06-15 5:00,6.6,10.43,,
15-06-15 6:00,7.92,10.44,,
15-06-15 7:00,9.36,10.52,,
15-06-15 8:00,10.93,10.49,,
15-06-15 9:00,10.5,10.48,,
15-06-15 10:00,11.71,10.46,,
15-06-15 11:00,11.26,10.52,,
15-06-15 12:00,11.4,10.58,,
15-06-15 13:00,12.1,10.55,,
15-06-15 14:00,11.66,10.56,,
15-06-15 15:00,11.86,10.61,,
15-06-15 16:00,12.09,10.52,,
15-06-15 17:00,12.1,10.51,,
15-06-15 18:00,12.19,10.55,,
15-06-15 19:00,11.58,10.58,,
15-06-15 20:00,11.58,10.62,,
15-06-15 21:00,10.12,10.58,,
15-06-15 22:00,10.69,10.52,,
15-06-15 23:00,9.69,10.48,,
16-06-15 0:00,9.96,10.39,,
16-06-15 1:00,9.39,10.41,,
16-06-15 2:00,9.24,10.56,,
16-06-15 3:00,5.55,10.57,,
16-06-15 4:00,7.68,10.59,,
16-06-15 5:00,6.08,10.56,,
16-06-15 6:00,8.05,10.48,,
16-06-15 7:00,8.01,10.55,,
16-06-15 8:00,9.99,10.57,,
16-06-15 9:00,10.34,10.54,,
16-06-15 10:00,8.75,10.48,,
16-06-15 11:00,7.6,10.47,,
16-06-15 12:00,5.91,10.5,,
16-06-15 13:00,5.67,10.48,,
16-06-15 14:00,5.45,10.56,,
16-06-15 15:00,3.09,10.5,,
16-06-15 16:00,3.29,10.55,,
16-06-15 17:00,4.5,10.4,,
16-06-15 18:00,4.21,10.41,,
16-06-15 19:00,4.31,10.37,,
16-06-15 20:00,4.69,10.38,,
16-06-15 21:00,5.46,10.43,,
16-06-15 22:00,5.4,10.43,,
16-06-15 23:00,5.42,10.45,,
17-06-15 0:00,3.94,10.48,,
17-06-15 1:00,2.45,10.44,,
17-06-15 2:00,1.66,10.42,,
17-06-15 3:00,2.8,10.42,,
17-06-15 4:00,2.98,10.41,,
17-06-15 5:00,1.84,10.39,,
17-06-15 6:00,1.76,10.47,,
17-06-15 7:00,2.72,10.46,,
17-06-15 8:00,3.33,10.41,,
17-06-15 9:00,4.72,10.45,,
17-06-15 10:00,7.17,10.47,,
17-06-15 11:00,8.62,10.5,,
17-06-15 12:00,9.28,10.6,,
17-06-15 13:00,10.27,10.55,,
17-06-15 14:00,11.99,10.58,,
17-06-15 15:00,11.34,10.54,,
17-06-15 16:00,8.01,10.56,,
17-06-15 17:00,7.53,10.49,,
17-06-15 18:00,10.67,10.47,,
17-06-15 19:00,7.24,10.45,,
17-06-15 20:00,7.56,10.49,,
17-06-15 21:00,7.71,10.53,,
17-06-15 22:00,6.84,10.55,,
17-06-15 23:00,5.52,10.58,,
18-06-15 0:00,3.86,10.56,,
18-06-15 1:00,4.41,10.56,,
18-06-15 2:00,2.97,10.57,,
18-06-15 3:00,2.84,10.56,,
18-06-15 4:00,4.7,10.55,,
18-06-15 5:00,4.01,10.52,,
18-06-15 6:00,2.97,10.55,,
18-06-15 7:00,6.18,10.61,,
18-06-15 8:00,6.9,10.45,,
18-06-15 9:00,10.01,10.41,,
18-06-15 10:00,11.37,10.5,,
18-06-15 11:00,11.75,10.48,,
18-06-15 12:00,12.2,10.48,,
18-06-15 13:00,12.35,10.4,,
18-06-15 14:00,12.44,10.41,,
18-06-15 15:00,12.59,10.49,,
18-06-15 16:00,12.55,10.54,,
18-06-15 17:00,12.16,10.56,,
18-06-15 18:00,12.29,10.46,,
18-06-15 19:00,12.23,10.5,,
18-06-15 20:00,11.77,10.57,,
18-06-15 21:00,11.37,10.57,,
18-06-15 22:00,11.77,10.55,,
18-06-15 23:00,12.13,10.55,,
19-06-15 0:00,11.7,10.59,,
19-06-15 1:00,11.26,10.6,,
19-06-15 2:00,10.59,10.65,,
19-06-15 3:00,9.83,10.58,,
19-06-15 4:00,9.21,10.5,,
19-06-15 5:00,8.01,10.5,,
19-06-15 6:00,5.92,10.53,,
19-06-15 7:00,5.12,10.5,,
19-06-15 8:00,3.44,10.48,,
19-06-15 9:00,1.9,10.5,,
19-06-15 10:00,1.12,10.45,,
19-06-15 11:00,2.24,10.51,,
19-06-15 12:00,2.37,10.4,,
19-06-15 13:00,1.72,10.39,,
19-06-15 14:00,1.37,10.45,,
19-06-15 15:00,1.82,10.51,,
19-06-15 16:00,1.39,10.48,,
19-06-15 17:00,2.39,10.5,,
19-06-15 18:00,2.44,10.52,,
19-06-15 19:00,1.83,10.52,,
19-06-15 20:00,1.58,10.47,,
19-06-15 21:00,1.74,10.34,,
19-06-15 22:00,1.79,10.34,,
19-06-15 23:00,2.18,10.38,,
20-06-15 0:00,1.94,10.4,,
20-06-15 1:00,1.92,10.41,,
20-06-15 2:00,2.53,10.42,,
20-06-15 3:00,2.46,10.42,,
20-06-15 4:00,2.33,10.41,,
20-06-15 5:00,1.91,10.4,,
20-06-15 6:00,0.88,10.39,,
20-06-15 7:00,1.3,10.49,,
20-06-15 8:00,1.75,10.46,,
20-06-15 9:00,1.96,10.5,,
20-06-15 10:00,2.22,10.62,,
20-06-15 11:00,2.49,10.65,,
20-06-15 12:00,2.94,10.61,,
20-06-15 13:00,3.72,10.51,,
20-06-15 14:00,3.63,10.53,,
20-06-15 15:00,5.24,10.53,,
20-06-15 16:00,5.99,10.51,,
20-06-15 17:00,6.19,10.48,,
20-06-15 18:00,5.73,10.5,,
20-06-15 19:00,4.94,10.54,,
20-06-15 20:00,4.43,10.56,,
20-06-15 21:00,4.07,10.58,,
20-06-15 22:00,3.14,10.56,,
20-06-15 23:00,2.59,10.42,,
21-06-15 0:00,2.81,10.42,,
21-06-15 1:00,2.92,10.43,,
21-06-15 2:00,2.53,10.44,,
21-06-15 3:00,1.6,10.45,,
21-06-15 4:00,2.04,10.45,,
21-06-15 5:00,2.04,10.45,,
21-06-15 6:00,2,10.39,,
21-06-15 7:00,0.75,10.34,,
21-06-15 8:00,0.54,10.44,,
21-06-15 9:00,0.47,10.47,,
21-06-15 10:00,0.45,10.45,,
21-06-15 11:00,0.28,10.45,,
21-06-15 12:00,0.64,10.47,,
21-06-15 13:00,0.47,10.47,,
21-06-15 14:00,0.25,10.51,,
21-06-15 15:00,-0.12,10.53,,
21-06-15 16:00,-0.12,10.51,,
21-06-15 17:00,-0.04,10.48,,
21-06-15 18:00,-0.09,10.47,,
21-06-15 19:00,0.18,10.51,,
21-06-15 20:00,1.03,10.55,,
21-06-15 21:00,1.95,10.58,,
21-06-15 22:00,4.22,10.57,,
21-06-15 23:00,5.26,10.57,,
22-06-15 0:00,4.35,10.55,,
22-06-15 1:00,5.19,10.57,,
22-06-15 2:00,4.12,10.58,,
22-06-15 3:00,2.78,10.59,,
22-06-15 4:00,0.31,10.52,,
22-06-15 5:00,0.4,10.49,,
22-06-15 6:00,0.9,10.52,,
22-06-15 7:00,-0.13,10.45,,
22-06-15 8:00,-0.13,10.61,,
22-06-15 9:00,-0.11,10.48,,
22-06-15 10:00,-0.12,10.41,,
22-06-15 11:00,-0.12,10.43,,
22-06-15 12:00,0.6,10.49,,
22-06-15 13:00,2,10.46,,
22-06-15 14:00,4.53,10.46,,
22-06-15 15:00,7.99,10.47,,
22-06-15 16:00,4.03,10.46,,
22-06-15 17:00,8.06,10.48,,
22-06-15 18:00,7.3,10.53,,
22-06-15 19:00,4.42,10.48,,
22-06-15 20:00,2.22,10.34,,
22-06-15 21:00,0.66,10.34,,
22-06-15 22:00,-0.1,10.46,,
22-06-15 23:00,-0.12,10.57,,
23-06-15 0:00,-0.13,10.62,,
23-06-15 1:00,-0.13,10.64,,
23-06-15 2:00,-0.06,10.64,,
23-06-15 3:00,-0.07,10.64,,
23-06-15 4:00,-0.12,10.62,,
23-06-15 5:00,-0.01,10.59,,
23-06-15 6:00,-0.13,10.48,,
23-06-15 7:00,0.07,10.45,,
23-06-15 8:00,0.05,10.53,,
23-06-15 9:00,0.08,10.58,,
23-06-15 10:00,-0.16,10.58,,
23-06-15 11:00,-0.16,10.6,,
23-06-15 12:00,-0.15,10.49,,
23-06-15 13:00,-0.12,10.4,,
23-06-15 14:00,0.19,10.43,,
23-06-15 15:00,0.82,10.51,,
23-06-15 16:00,0.8,10.4,,
23-06-15 17:00,1.58,10.54,,
23-06-15 18:00,4.05,10.62,,
23-06-15 19:00,4.52,10.62,,
23-06-15 20:00,5.89,10.56,,
23-06-15 21:00,6.73,10.53,,
23-06-15 22:00,9.25,10.6,,
23-06-15 23:00,8.39,10.59,,
24-06-15 0:00,8.24,10.58,,
24-06-15 1:00,9.88,10.54,,
24-06-15 2:00,10.75,10.48,,
24-06-15 3:00,12.07,10.45,,
24-06-15 4:00,12.35,10.52,,
24-06-15 5:00,12.22,10.46,,
24-06-15 6:00,12.6,10.43,,
24-06-15 7:00,12.55,10.5,,
24-06-15 8:00,12.58,10.48,,
24-06-15 9:00,12.66,10.57,,
24-06-15 10:00,12.84,10.53,,
24-06-15 11:00,12.78,10.53,,
24-06-15 12:00,12.83,10.55,,
24-06-15 13:00,12.67,10.49,,
24-06-15 14:00,12.81,10.48,,
24-06-15 15:00,12.65,10.47,,
24-06-15 16:00,12.59,10.49,,
24-06-15 17:00,12.63,10.56,,
24-06-15 18:00,12.56,10.44,,
24-06-15 19:00,12.38,10.47,,
24-06-15 20:00,12.23,10.51,,
24-06-15 21:00,11.06,10.52,,
24-06-15 22:00,11.7,10.49,,
24-06-15 23:00,11.34,10.52,,
25-06-15 0:00,11.37,10.5,,
25-06-15 1:00,11.15,10.48,,
25-06-15 2:00,10.97,10.51,,
25-06-15 3:00,9.44,10.57,,
25-06-15 4:00,9.01,10.58,,
25-06-15 5:00,7.19,10.59,,
25-06-15 6:00,7.28,10.47,,
25-06-15 7:00,8.43,10.46,,
25-06-15 8:00,9.05,10.54,,
25-06-15 9:00,9.89,10.58,,
25-06-15 10:00,8.08,10.57,,
25-06-15 11:00,7.51,10.61,,
25-06-15 12:00,7.71,10.51,,
25-06-15 13:00,6.05,10.46,,
25-06-15 14:00,6.62,10.5,,
25-06-15 15:00,7.67,10.46,,
